title,company,salary,location,summary
Data Scientist,printed.com,,Newcastle upon Tyne,"
Develop custom data models and algorithms to apply to data sets.
They must have strong experience using a variety of data mining/data analysis methods, using a…
"
Data Scientist - Newcastle - GBP55K - Azure - PySpark,Nigel Frank International Limited,"£45,000 - £55,000 a year",Newcastle upon Tyne,"
Building data pipelines using Python, Pyspark and Databricks in MS Azure.
Ad hoc data governance, assurance, and quality tasks.
"
Data and Analytics Technology Consultant (GCP),EPAM Systems,,Newcastle upon Tyne,"
This position requires a strong Data/GCP technical consulting background with the ability to assist clients in defining their overall technology strategy and…
"
Assistant Professor in Computer Science (AI & Human Systems)...,Durham University,"£34,304 - £50,296 a year",Durham,"
We welcome candidates wishing to work in applied, cross-disciplinary, human-facing artificial intelligence (AI), adaptation and personalisation, machine…
"
newData Scientist,Lumilinks,"£30,000 - £40,000 a year",United Kingdom•Remote,"
This job would suit a junior level data analyst/scientist with 2+ years SQL and/or visualisation experience.
You must have a keen interest in data understanding…
"
newData Scientist,ROSEN Group,,Newcastle upon Tyne,"
Preparation of data pipelines using Python and SQL.
Due to our continued growth in the field of Integrity Analytics, our UK office in Newcastle upon Tyne…
"
Data Scientist,Nigel Wright Group,"£50,000 a year",Tyne and Wear•Remote,"
Conduct exploratory data analysis on new data sets and test if they improve accuracy/completeness.
Perform hypothesis testing to better understand data sets and…
"
Technology Principal - Data and Analytics,Version 1,,Newcastle upon Tyne,"
Your CV shows technology leadership in the definition of best practices & repeatable methodologies in Data Engineering (including Data Storage, ETL, Data…
"
R&D Project Manager - Data Science,ROSEN Group,,Newcastle upon Tyne,"
Provide technical guidance on data science related matters.
Track record of working in data science development projects, preferably in a lead role.
"
Senior Data Scientist,EPAM Systems,,Newcastle upon Tyne,"
Provide unique insights from large volumes of data.
Tell stories back to the business through stunning data visualisation.
Work with version control systems.
"
Data Scientist,Nigel Frank International Limited,"£45,000 - £55,000 a year",Newcastle upon Tyne+3 locations,"
Building data pipelines using Python,.
I am working with a Newcastle-based client who is looking to expand their team by adding a Data Scientist who has…
"
Data Science Manager,EPAM Systems,,Newcastle upon Tyne,"
Lead a team of data scientists within a consulting practice.
Deliver data projects for clients in different industries.
Work with version control systems.
"
Data Scientist,printed.com,,Newcastle upon Tyne,"
Develop custom data models and algorithms to apply to data sets.
They must have strong experience using a variety of data mining/data analysis methods, using a…
"
Data Scientist - Newcastle - GBP55K - Azure - PySpark,Nigel Frank International Limited,"£45,000 - £55,000 a year",Newcastle upon Tyne,"
Building data pipelines using Python, Pyspark and Databricks in MS Azure.
Ad hoc data governance, assurance, and quality tasks.
"
Data and Analytics Technology Consultant (GCP),EPAM Systems,,Newcastle upon Tyne,"
This position requires a strong Data/GCP technical consulting background with the ability to assist clients in defining their overall technology strategy and…
"
Assistant Professor in Computer Science (AI & Human Systems)...,Durham University,"£34,304 - £50,296 a year",Durham,"
We welcome candidates wishing to work in applied, cross-disciplinary, human-facing artificial intelligence (AI), adaptation and personalisation, machine…
"
newData Scientist,Lumilinks,"£30,000 - £40,000 a year",United Kingdom•Remote,"
This job would suit a junior level data analyst/scientist with 2+ years SQL and/or visualisation experience.
You must have a keen interest in data understanding…
"
newData Scientist,ROSEN Group,,Newcastle upon Tyne,"
Preparation of data pipelines using Python and SQL.
Due to our continued growth in the field of Integrity Analytics, our UK office in Newcastle upon Tyne…
"
Data Scientist,Nigel Wright Group,"£50,000 a year",Tyne and Wear•Remote,"
Conduct exploratory data analysis on new data sets and test if they improve accuracy/completeness.
Perform hypothesis testing to better understand data sets and…
"
Technology Principal - Data and Analytics,Version 1,,Newcastle upon Tyne,"
Your CV shows technology leadership in the definition of best practices & repeatable methodologies in Data Engineering (including Data Storage, ETL, Data…
"
R&D Project Manager - Data Science,ROSEN Group,,Newcastle upon Tyne,"
Provide technical guidance on data science related matters.
Track record of working in data science development projects, preferably in a lead role.
"
Senior Data Scientist,EPAM Systems,,Newcastle upon Tyne,"
Provide unique insights from large volumes of data.
Tell stories back to the business through stunning data visualisation.
Work with version control systems.
"
Data Scientist,Nigel Frank International Limited,"£45,000 - £55,000 a year",Newcastle upon Tyne+3 locations,"
Building data pipelines using Python,.
I am working with a Newcastle-based client who is looking to expand their team by adding a Data Scientist who has…
"
Data Science Manager,EPAM Systems,,Newcastle upon Tyne,"
Lead a team of data scientists within a consulting practice.
Deliver data projects for clients in different industries.
Work with version control systems.
"
Data Scientist,printed.com,,Newcastle upon Tyne,"
Develop custom data models and algorithms to apply to data sets.
They must have strong experience using a variety of data mining/data analysis methods, using a…
"
Data Scientist - Newcastle - GBP55K - Azure - PySpark,Nigel Frank International Limited,"£45,000 - £55,000 a year",Newcastle upon Tyne,"
Building data pipelines using Python, Pyspark and Databricks in MS Azure.
Ad hoc data governance, assurance, and quality tasks.
"
Data and Analytics Technology Consultant (GCP),EPAM Systems,,Newcastle upon Tyne,"
This position requires a strong Data/GCP technical consulting background with the ability to assist clients in defining their overall technology strategy and…
"
Assistant Professor in Computer Science (AI & Human Systems)...,Durham University,"£34,304 - £50,296 a year",Durham,"
We welcome candidates wishing to work in applied, cross-disciplinary, human-facing artificial intelligence (AI), adaptation and personalisation, machine…
"
newData Scientist,Lumilinks,"£30,000 - £45,000 a year",United Kingdom•Remote,"Lumilinks is a Cambridge-based, science business with a background in Mathematics and Physics. Our work is primarily based on the scientific field of…"
newData Scientist,ROSEN Group,,Newcastle upon Tyne,"DESCRIPTION Due to our continued growth in the field of Integrity Analytics, our UK office in Newcastle upon Tyne requires additional Data Scientists / Data…"
Data Scientist,Nigel Wright Group,"£50,000 a year",Tyne and Wear•Remote,The Company Nigel Wright is pleased to be working closely with an established software house based in Newcastle who are looking to hire a Data Scientist.…
Technology Principal - Data and Analytics,Version 1,,Newcastle upon Tyne,"Company Description We pledge ""to prove IT can make a real difference to our customer's businesses"". We work hard to ensure we understand what our customers…"
R&D Project Manager - Data Science,ROSEN Group,,Newcastle upon Tyne,DESCRIPTION ROSEN(UK) are currently recruiting for a Project Manager for our Newcastle based team of Data Scientists and Data Engineers working on Research &…
Senior Data Scientist,EPAM Systems,,Newcastle upon Tyne,Are you eager gain new insights from analyzing company data? Are you passionate about using large data sets to find opportunities for product and process…
Data Scientist,Nigel Frank International Limited,"£45,000 - £55,000 a year",Newcastle upon Tyne+3 locations,Job Description: I am working with a Newcastle-based client who is looking to expand their team by adding a Data Scientist who has experience with SQL Server…
Data Science Manager,EPAM Systems,,Newcastle upon Tyne,"Do you have deep knowledge and skills in Data Science & Machine Learning, gained by working with technology, dealing with customers and managing teams? Are…"
Data Scientist,printed.com,,Newcastle upon Tyne,"We are Printed.com, one of the largest and fastest growing on-line print shops in the UK. We are filled to the brim with a passionate team who are mad about…"
Data Scientist - Newcastle - GBP55K - Azure - PySpark,Nigel Frank International Limited,"£45,000 - £55,000 a year",Newcastle upon Tyne,Data Scientist - Newcastle - £55K - Azure - PySpark A client of mine based in Newcastle are looking to add to their team with a Data Scientist who has…
Data and Analytics Technology Consultant (GCP),EPAM Systems,,Newcastle upon Tyne,Are you an avid technologist who enjoys solving complex architectural and consulting challenges and driving Data and Google Cloud (GCP) solutions? Are you…
Assistant Professor in Computer Science (AI & Human Systems)...,Durham University,"£34,304 - £50,296 a year",Durham,"Assistant Professor in Computer Science (AI & Human Systems) (COMP22-5) (Job Number: 21001481) Department of Computer Science Grade 7/8: - £34,304 - £50,296…"
newData Scientist,Lumilinks,"£30,000 - £40,000 a year",United Kingdom•Remote,"
This job would suit a junior level data analyst/scientist with 2+ years SQL and/or visualisation experience.
You must have a keen interest in data understanding…
"
newData Scientist,ROSEN Group,,Newcastle upon Tyne,"
Preparation of data pipelines using Python and SQL.
Due to our continued growth in the field of Integrity Analytics, our UK office in Newcastle upon Tyne…
"
Data Scientist,Nigel Wright Group,"£50,000 a year",Tyne and Wear•Remote,"
Conduct exploratory data analysis on new data sets and test if they improve accuracy/completeness.
Perform hypothesis testing to better understand data sets and…
"
Technology Principal - Data and Analytics,Version 1,,Newcastle upon Tyne,"
Your CV shows technology leadership in the definition of best practices & repeatable methodologies in Data Engineering (including Data Storage, ETL, Data…
"
R&D Project Manager - Data Science,ROSEN Group,,Newcastle upon Tyne,"
Provide technical guidance on data science related matters.
Track record of working in data science development projects, preferably in a lead role.
"
Senior Data Scientist,EPAM Systems,,Newcastle upon Tyne,"
Provide unique insights from large volumes of data.
Tell stories back to the business through stunning data visualisation.
Work with version control systems.
"
Data Scientist,Nigel Frank International Limited,"£45,000 - £55,000 a year",Newcastle upon Tyne+3 locations,"
Building data pipelines using Python,.
I am working with a Newcastle-based client who is looking to expand their team by adding a Data Scientist who has…
"
Data Science Manager,EPAM Systems,,Newcastle upon Tyne,"
Lead a team of data scientists within a consulting practice.
Deliver data projects for clients in different industries.
Work with version control systems.
"
Data Scientist,printed.com,,Newcastle upon Tyne,"
Develop custom data models and algorithms to apply to data sets.
They must have strong experience using a variety of data mining/data analysis methods, using a…
"
Data Scientist - Newcastle - GBP55K - Azure - PySpark,Nigel Frank International Limited,"£45,000 - £55,000 a year",Newcastle upon Tyne,"
Building data pipelines using Python, Pyspark and Databricks in MS Azure.
Ad hoc data governance, assurance, and quality tasks.
"
Data and Analytics Technology Consultant (GCP),EPAM Systems,,Newcastle upon Tyne,"
This position requires a strong Data/GCP technical consulting background with the ability to assist clients in defining their overall technology strategy and…
"
Assistant Professor in Computer Science (AI & Human Systems)...,Durham University,"£34,304 - £50,296 a year",Durham,"
We welcome candidates wishing to work in applied, cross-disciplinary, human-facing artificial intelligence (AI), adaptation and personalisation, machine…
"
newData Scientist,Lumilinks,"£30,000 - £40,000 a year",United Kingdom•Remote,"
This job would suit a junior level data analyst/scientist with 2+ years SQL and/or visualisation experience.
You must have a keen interest in data understanding…
"
newData Scientist,ROSEN Group,,Newcastle upon Tyne,"
Preparation of data pipelines using Python and SQL.
Due to our continued growth in the field of Integrity Analytics, our UK office in Newcastle upon Tyne…
"
Data Scientist,Nigel Wright Group,"£50,000 a year",Tyne and Wear•Remote,"
Conduct exploratory data analysis on new data sets and test if they improve accuracy/completeness.
Perform hypothesis testing to better understand data sets and…
"
Technology Principal - Data and Analytics,Version 1,,Newcastle upon Tyne,"
Your CV shows technology leadership in the definition of best practices & repeatable methodologies in Data Engineering (including Data Storage, ETL, Data…
"
R&D Project Manager - Data Science,ROSEN Group,,Newcastle upon Tyne,"
Provide technical guidance on data science related matters.
Track record of working in data science development projects, preferably in a lead role.
"
Senior Data Scientist,EPAM Systems,,Newcastle upon Tyne,"
Provide unique insights from large volumes of data.
Tell stories back to the business through stunning data visualisation.
Work with version control systems.
"
Data Scientist,Nigel Frank International Limited,"£45,000 - £55,000 a year",Newcastle upon Tyne+3 locations,"
Building data pipelines using Python,.
I am working with a Newcastle-based client who is looking to expand their team by adding a Data Scientist who has…
"
Data Science Manager,EPAM Systems,,Newcastle upon Tyne,"
Lead a team of data scientists within a consulting practice.
Deliver data projects for clients in different industries.
Work with version control systems.
"
Data Scientist,printed.com,,Newcastle upon Tyne,"
Develop custom data models and algorithms to apply to data sets.
They must have strong experience using a variety of data mining/data analysis methods, using a…
"
Data Scientist - Newcastle - GBP55K - Azure - PySpark,Nigel Frank International Limited,"£45,000 - £55,000 a year",Newcastle upon Tyne,"
Building data pipelines using Python, Pyspark and Databricks in MS Azure.
Ad hoc data governance, assurance, and quality tasks.
"
Data and Analytics Technology Consultant (GCP),EPAM Systems,,Newcastle upon Tyne,"
This position requires a strong Data/GCP technical consulting background with the ability to assist clients in defining their overall technology strategy and…
"
Assistant Professor in Computer Science (AI & Human Systems)...,Durham University,"£34,304 - £50,296 a year",Durham,"
We welcome candidates wishing to work in applied, cross-disciplinary, human-facing artificial intelligence (AI), adaptation and personalisation, machine…
"
newData Scientist,Lumilinks,"£30,000 - £45,000 a year",United Kingdom•Remote,"
This job would suit an entry level data engineer or analyst with 2-3 years strong SQL experience.
You must have a keen interest in analytics and data, be…
"
newData Scientist,ROSEN Group,,Newcastle upon Tyne,"
Preparation of data pipelines using Python and SQL.
Due to our continued growth in the field of Integrity Analytics, our UK office in Newcastle upon Tyne…
"
Data Scientist,Nigel Wright Group,"£50,000 a year",Tyne and Wear•Remote,"
Conduct exploratory data analysis on new data sets and test if they improve accuracy/completeness.
Perform hypothesis testing to better understand data sets and…
"
Technology Principal - Data and Analytics,Version 1,,Newcastle upon Tyne,"
Your CV shows technology leadership in the definition of best practices & repeatable methodologies in Data Engineering (including Data Storage, ETL, Data…
"
R&D Project Manager - Data Science,ROSEN Group,,Newcastle upon Tyne,"
Provide technical guidance on data science related matters.
Track record of working in data science development projects, preferably in a lead role.
"
Senior Data Scientist,EPAM Systems,,Newcastle upon Tyne,"
Provide unique insights from large volumes of data.
Tell stories back to the business through stunning data visualisation.
Work with version control systems.
"
Data Scientist,Nigel Frank International Limited,"£45,000 - £55,000 a year",Newcastle upon Tyne+3 locations,"
Building data pipelines using Python,.
I am working with a Newcastle-based client who is looking to expand their team by adding a Data Scientist who has…
"
Data Science Manager,EPAM Systems,,Newcastle upon Tyne,"
Lead a team of data scientists within a consulting practice.
Deliver data projects for clients in different industries.
Work with version control systems.
"
Data Scientist,printed.com,,Newcastle upon Tyne,"
Develop custom data models and algorithms to apply to data sets.
They must have strong experience using a variety of data mining/data analysis methods, using a…
"
Data Scientist - Newcastle - GBP55K - Azure - PySpark,Nigel Frank International Limited,"£45,000 - £55,000 a year",Newcastle upon Tyne,"
Building data pipelines using Python, Pyspark and Databricks in MS Azure.
Ad hoc data governance, assurance, and quality tasks.
"
Data and Analytics Technology Consultant (GCP),EPAM Systems,,Newcastle upon Tyne,"
This position requires a strong Data/GCP technical consulting background with the ability to assist clients in defining their overall technology strategy and…
"
Assistant Professor in Computer Science (AI & Human Systems)...,Durham University,"£34,304 - £50,296 a year",Durham,"
We welcome candidates wishing to work in applied, cross-disciplinary, human-facing artificial intelligence (AI), adaptation and personalisation, machine…
"
newData Scientist,Lumilinks,"£30,000 - £40,000 a year",United Kingdom•Remote,"
This job would suit a junior level data analyst/scientist with 2+ years SQL and/or visualisation experience.
You must have a keen interest in data understanding…
"
newData Scientist,ROSEN Group,,Newcastle upon Tyne,"
Preparation of data pipelines using Python and SQL.
Due to our continued growth in the field of Integrity Analytics, our UK office in Newcastle upon Tyne…
"
Data Scientist,Nigel Wright Group,"£50,000 a year",Tyne and Wear•Remote,"
Conduct exploratory data analysis on new data sets and test if they improve accuracy/completeness.
Perform hypothesis testing to better understand data sets and…
"
Technology Principal - Data and Analytics,Version 1,,Newcastle upon Tyne,"
Your CV shows technology leadership in the definition of best practices & repeatable methodologies in Data Engineering (including Data Storage, ETL, Data…
"
R&D Project Manager - Data Science,ROSEN Group,,Newcastle upon Tyne,"
Provide technical guidance on data science related matters.
Track record of working in data science development projects, preferably in a lead role.
"
Senior Data Scientist,EPAM Systems,,Newcastle upon Tyne,"
Provide unique insights from large volumes of data.
Tell stories back to the business through stunning data visualisation.
Work with version control systems.
"
Data Scientist,Nigel Frank International Limited,"£45,000 - £55,000 a year",Newcastle upon Tyne+3 locations,"
Building data pipelines using Python,.
I am working with a Newcastle-based client who is looking to expand their team by adding a Data Scientist who has…
"
Data Science Manager,EPAM Systems,,Newcastle upon Tyne,"
Lead a team of data scientists within a consulting practice.
Deliver data projects for clients in different industries.
Work with version control systems.
"
Data Scientist,printed.com,,Newcastle upon Tyne,"
Develop custom data models and algorithms to apply to data sets.
They must have strong experience using a variety of data mining/data analysis methods, using a…
"
Data Scientist - Newcastle - GBP55K - Azure - PySpark,Nigel Frank International Limited,"£45,000 - £55,000 a year",Newcastle upon Tyne,"
Building data pipelines using Python, Pyspark and Databricks in MS Azure.
Ad hoc data governance, assurance, and quality tasks.
"
Data and Analytics Technology Consultant (GCP),EPAM Systems,,Newcastle upon Tyne,"
This position requires a strong Data/GCP technical consulting background with the ability to assist clients in defining their overall technology strategy and…
"
Assistant Professor in Computer Science (AI & Human Systems)...,Durham University,"£34,304 - £50,296 a year",Durham,"
We welcome candidates wishing to work in applied, cross-disciplinary, human-facing artificial intelligence (AI), adaptation and personalisation, machine…
"
Senior Data Scientist,Admiral,,Cardiff CF10 2EH•Temporarily Remote,"
Adept in the extraction of both structured and unstructured data from multiple sources.
Create meaningful datasets for modelling and analysis from a vast…
"
Data Scientist,Cpl Life Sciences,,Cardiff,"
In terms of skills, we are looking for Data Scientists who has experience of creating and implementing complex data analytics as well as visualisations and…
"
newTechnology Principal - Data and Analytics,Version 1,,Cardiff,"
Your CV shows technology leadership in the definition of best practices & repeatable methodologies in Data Engineering (including Data Storage, ETL, Data…
"
Data Science Analyst,Sopra Steria,"£32,000 a year",Newport NP10 8FZ,"
Programming and build (data science).
Data engineering and manipulation: significant experience building data pipelines at scale using a range of tools and…
"
Senior Data Scientist,Harnham,"£50,000 - £75,000 a year",Cardiff,"
This company has data and technology on centre stage in delivering market-leading products.
Experience working with unstructured data such as image, speech or…
"
newSenior Data Scientist,Parity Professionals,£450 - £540 a day,Newport•Remote,"
Experience around the manipulation and analysis of complex high-volume and high-dimensionality data.
Familiarity around data engineering; designing algorithms,…
"
Lecturer in Geographic Data Science,University of Bristol,"£44,706 - £50,296 a year",Bristol BS8 1QU,"
The successful candidate will have an established expertise and research trajectory in using and/or developing state of the art methods within the broader data…
"
newSenior Research Associate / Research Fellow in Health Data S...,University of Bristol,"£38,587 - £43,434 a year",Bristol BS8 1QU,"
We are seeking a talented postdoctoral scientist with expertise in biomedical data integration and analysis, data mining and/or causal inference.
"
Data Scientist (Credit),Starling Bank,,Cardiff,"
Strong data visualization and communication skills essential.
Used to data wrangling from semi-complex structures using SQL.
"
newMachine Learning Engineer,Toumetis,,Bristol BS1 6UX,"
Exposure to working with large, complex and messy data sets as well as different ways to handle and store data efficiently and effectively.
"
newSenior ML engineer,Uniting People,£450 - £500 a day,Cardiff,"
· _2+ years of experience developing, implementing, and maintaining solutions written in Python or R._.
· _Proficiency with a few Machine Learning frameworks…
"
newMachine Learning Engineer,Harnham,"£60,000 - £70,000 a year",Cardiff,"
The role involves using machine learning to derive insight from unstructured mass text data to feed information to their AI platform for external clients.
"
Senior/Lead Data Scientist,Confused.com,,Cardiff,"
Data Visualisation - Tableau (development of dashboards and data sources, and for use in diagnostic analysis).
Machine Learning - AzureML, Keras, Data Bricks.
"
Data Science Team Leader,Confused.com,,Cardiff,"
Data Visualisation - Tableau (development of dashboards and data sources, and for use in diagnostic analysis).
Machine Learning - AzureML, Keras, Data Bricks.
"
Research Associate/ Senior Research Associate or Research Fe...,University of Bristol,"£34,304 - £38,587 a year",Bristol BS8 1QU,"
Applied ML on programmable networks.
ML for resource network handling and control.
Applied ML on multi-access and mobile edge computing.
"
Senior Data Scientist,Admiral,,Cardiff CF10 2EH•Temporarily Remote,"
Adept in the extraction of both structured and unstructured data from multiple sources.
Create meaningful datasets for modelling and analysis from a vast…
"
Data Scientist,Cpl Life Sciences,,Cardiff,"
In terms of skills, we are looking for Data Scientists who has experience of creating and implementing complex data analytics as well as visualisations and…
"
newTechnology Principal - Data and Analytics,Version 1,,Cardiff,"
Your CV shows technology leadership in the definition of best practices & repeatable methodologies in Data Engineering (including Data Storage, ETL, Data…
"
Data Science Analyst,Sopra Steria,"£32,000 a year",Newport NP10 8FZ,"
Programming and build (data science).
Data engineering and manipulation: significant experience building data pipelines at scale using a range of tools and…
"
Senior Data Scientist,Harnham,"£50,000 - £75,000 a year",Cardiff,"
This company has data and technology on centre stage in delivering market-leading products.
Experience working with unstructured data such as image, speech or…
"
newSenior Data Scientist,Parity Professionals,£450 - £540 a day,Newport•Remote,"
Experience around the manipulation and analysis of complex high-volume and high-dimensionality data.
Familiarity around data engineering; designing algorithms,…
"
Lecturer in Geographic Data Science,University of Bristol,"£44,706 - £50,296 a year",Bristol BS8 1QU,"
The successful candidate will have an established expertise and research trajectory in using and/or developing state of the art methods within the broader data…
"
newSenior Research Associate / Research Fellow in Health Data S...,University of Bristol,"£38,587 - £43,434 a year",Bristol BS8 1QU,"
We are seeking a talented postdoctoral scientist with expertise in biomedical data integration and analysis, data mining and/or causal inference.
"
Data Scientist (Credit),Starling Bank,,Cardiff,"
Strong data visualization and communication skills essential.
Used to data wrangling from semi-complex structures using SQL.
"
newMachine Learning Engineer,Toumetis,,Bristol BS1 6UX,"
Exposure to working with large, complex and messy data sets as well as different ways to handle and store data efficiently and effectively.
"
newSenior ML engineer,Uniting People,£450 - £500 a day,Cardiff,"
· _2+ years of experience developing, implementing, and maintaining solutions written in Python or R._.
· _Proficiency with a few Machine Learning frameworks…
"
newMachine Learning Engineer,Harnham,"£60,000 - £70,000 a year",Cardiff,"
The role involves using machine learning to derive insight from unstructured mass text data to feed information to their AI platform for external clients.
"
Senior/Lead Data Scientist,Confused.com,,Cardiff,"
Data Visualisation - Tableau (development of dashboards and data sources, and for use in diagnostic analysis).
Machine Learning - AzureML, Keras, Data Bricks.
"
Data Science Team Leader,Confused.com,,Cardiff,"
Data Visualisation - Tableau (development of dashboards and data sources, and for use in diagnostic analysis).
Machine Learning - AzureML, Keras, Data Bricks.
"
Research Associate/ Senior Research Associate or Research Fe...,University of Bristol,"£34,304 - £38,587 a year",Bristol BS8 1QU,"
Applied ML on programmable networks.
ML for resource network handling and control.
Applied ML on multi-access and mobile edge computing.
"
Senior Data Scientist,Admiral,,Cardiff CF10 2EH•Temporarily Remote,"
Adept in the extraction of both structured and unstructured data from multiple sources.
Create meaningful datasets for modelling and analysis from a vast…
"
Data Scientist,Cpl Life Sciences,,Cardiff,"
In terms of skills, we are looking for Data Scientists who has experience of creating and implementing complex data analytics as well as visualisations and…
"
newTechnology Principal - Data and Analytics,Version 1,,Cardiff,"
Your CV shows technology leadership in the definition of best practices & repeatable methodologies in Data Engineering (including Data Storage, ETL, Data…
"
Data Science Analyst,Sopra Steria,"£32,000 a year",Newport NP10 8FZ,"
Programming and build (data science).
Data engineering and manipulation: significant experience building data pipelines at scale using a range of tools and…
"
Senior Data Scientist,Harnham,"£50,000 - £75,000 a year",Cardiff,"
This company has data and technology on centre stage in delivering market-leading products.
Experience working with unstructured data such as image, speech or…
"
newSenior Data Scientist,Parity Professionals,£450 - £540 a day,Newport•Remote,"
Experience around the manipulation and analysis of complex high-volume and high-dimensionality data.
Familiarity around data engineering; designing algorithms,…
"
Lecturer in Geographic Data Science,University of Bristol,"£44,706 - £50,296 a year",Bristol BS8 1QU,"
The successful candidate will have an established expertise and research trajectory in using and/or developing state of the art methods within the broader data…
"
newSenior Research Associate / Research Fellow in Health Data S...,University of Bristol,"£38,587 - £43,434 a year",Bristol BS8 1QU,"
We are seeking a talented postdoctoral scientist with expertise in biomedical data integration and analysis, data mining and/or causal inference.
"
Data Scientist (Credit),Starling Bank,,Cardiff,"
Strong data visualization and communication skills essential.
Used to data wrangling from semi-complex structures using SQL.
"
newMachine Learning Engineer,Toumetis,,Bristol BS1 6UX,"
Exposure to working with large, complex and messy data sets as well as different ways to handle and store data efficiently and effectively.
"
newSenior ML engineer,Uniting People,£450 - £500 a day,Cardiff,"
· _2+ years of experience developing, implementing, and maintaining solutions written in Python or R._.
· _Proficiency with a few Machine Learning frameworks…
"
newMachine Learning Engineer,Harnham,"£60,000 - £70,000 a year",Cardiff,"
The role involves using machine learning to derive insight from unstructured mass text data to feed information to their AI platform for external clients.
"
Senior/Lead Data Scientist,Confused.com,,Cardiff,"
Data Visualisation - Tableau (development of dashboards and data sources, and for use in diagnostic analysis).
Machine Learning - AzureML, Keras, Data Bricks.
"
Data Science Team Leader,Confused.com,,Cardiff,"
Data Visualisation - Tableau (development of dashboards and data sources, and for use in diagnostic analysis).
Machine Learning - AzureML, Keras, Data Bricks.
"
Research Associate/ Senior Research Associate or Research Fe...,University of Bristol,"£34,304 - £38,587 a year",Bristol BS8 1QU,"
Applied ML on programmable networks.
ML for resource network handling and control.
Applied ML on multi-access and mobile edge computing.
"
Senior Data Scientist,Admiral,,Cardiff CF10 2EH•Temporarily Remote,"
Adept in the extraction of both structured and unstructured data from multiple sources.
Create meaningful datasets for modelling and analysis from a vast…
"
Data Scientist,Cpl Life Sciences,,Cardiff,"
In terms of skills, we are looking for Data Scientists who has experience of creating and implementing complex data analytics as well as visualisations and…
"
newTechnology Principal - Data and Analytics,Version 1,,Cardiff,"
Your CV shows technology leadership in the definition of best practices & repeatable methodologies in Data Engineering (including Data Storage, ETL, Data…
"
Data Science Analyst,Sopra Steria,"£32,000 a year",Newport NP10 8FZ,"
Programming and build (data science).
Data engineering and manipulation: significant experience building data pipelines at scale using a range of tools and…
"
Senior Data Scientist,Harnham,"£50,000 - £75,000 a year",Cardiff,"
This company has data and technology on centre stage in delivering market-leading products.
Experience working with unstructured data such as image, speech or…
"
newSenior Data Scientist,Parity Professionals,£450 - £540 a day,Newport•Remote,"
Experience around the manipulation and analysis of complex high-volume and high-dimensionality data.
Familiarity around data engineering; designing algorithms,…
"
Lecturer in Geographic Data Science,University of Bristol,"£44,706 - £50,296 a year",Bristol BS8 1QU,"
The successful candidate will have an established expertise and research trajectory in using and/or developing state of the art methods within the broader data…
"
newSenior Research Associate / Research Fellow in Health Data S...,University of Bristol,"£38,587 - £43,434 a year",Bristol BS8 1QU,"
We are seeking a talented postdoctoral scientist with expertise in biomedical data integration and analysis, data mining and/or causal inference.
"
Data Scientist (Credit),Starling Bank,,Cardiff,"
Strong data visualization and communication skills essential.
Used to data wrangling from semi-complex structures using SQL.
"
newMachine Learning Engineer,Toumetis,,Bristol BS1 6UX,"
Exposure to working with large, complex and messy data sets as well as different ways to handle and store data efficiently and effectively.
"
newSenior ML engineer,Uniting People,£450 - £500 a day,Cardiff,"
· _2+ years of experience developing, implementing, and maintaining solutions written in Python or R._.
· _Proficiency with a few Machine Learning frameworks…
"
newMachine Learning Engineer,Harnham,"£60,000 - £70,000 a year",Cardiff,"
The role involves using machine learning to derive insight from unstructured mass text data to feed information to their AI platform for external clients.
"
Senior/Lead Data Scientist,Confused.com,,Cardiff,"
Data Visualisation - Tableau (development of dashboards and data sources, and for use in diagnostic analysis).
Machine Learning - AzureML, Keras, Data Bricks.
"
Data Science Team Leader,Confused.com,,Cardiff,"
Data Visualisation - Tableau (development of dashboards and data sources, and for use in diagnostic analysis).
Machine Learning - AzureML, Keras, Data Bricks.
"
Research Associate/ Senior Research Associate or Research Fe...,University of Bristol,"£34,304 - £38,587 a year",Bristol BS8 1QU,"
Applied ML on programmable networks.
ML for resource network handling and control.
Applied ML on multi-access and mobile edge computing.
"
Senior Data Scientist,Admiral,,Cardiff CF10 2EH•Temporarily Remote,"
Adept in the extraction of both structured and unstructured data from multiple sources.
Create meaningful datasets for modelling and analysis from a vast…
"
Data Scientist,Cpl Life Sciences,,Cardiff,"
In terms of skills, we are looking for Data Scientists who has experience of creating and implementing complex data analytics as well as visualisations and…
"
newTechnology Principal - Data and Analytics,Version 1,,Cardiff,"
Your CV shows technology leadership in the definition of best practices & repeatable methodologies in Data Engineering (including Data Storage, ETL, Data…
"
Data Science Analyst,Sopra Steria,"£32,000 a year",Newport NP10 8FZ,"
Programming and build (data science).
Data engineering and manipulation: significant experience building data pipelines at scale using a range of tools and…
"
Senior Data Scientist,Harnham,"£50,000 - £75,000 a year",Cardiff,"
This company has data and technology on centre stage in delivering market-leading products.
Experience working with unstructured data such as image, speech or…
"
newSenior Data Scientist,Parity Professionals,£450 - £540 a day,Newport•Remote,"
Experience around the manipulation and analysis of complex high-volume and high-dimensionality data.
Familiarity around data engineering; designing algorithms,…
"
Lecturer in Geographic Data Science,University of Bristol,"£44,706 - £50,296 a year",Bristol BS8 1QU,"
The successful candidate will have an established expertise and research trajectory in using and/or developing state of the art methods within the broader data…
"
