title,company,salary,location,summary
CRO Analyst,Buy It Direct,"£35,000 a year",Huddersfield HD2 1UA,"
Experience of using data studio, google sheets and other data curating platforms.
Working knowledge of excel formulas and pivot tables to generate data views.
"
BI Report Developer,"Wrightington, Wigan and Leigh Teaching Hospitals...","£32,306 - £39,027 a year",Wigan WN1 1XX,"
Knowledge of health informatics and NHS data structures is desirable.
The Developer will develop, implement and maintain systems to ensure the efficient and…
"
Business Test Analyst,Momentum Security Recruitment,"£25,000 a year",Manchester•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
BI Developer,Softcat,,Manchester M1,"
Your remit will extend to helping build our new Enterprise Data Warehouse as part of a wider data transformation project, and you’ll collaborate with the…
"
Senior BI Developer,Oscar Technology,"£40,000 - £55,000 a year",Manchester,"
Data Modelling - normalised data models and dimensional data models.
Design user requirement and specifications - in conjunction with business analysts.
"
newLead / Senior Business Analyst - Agile / Waterfall,Methods Business and Digital Technology,,Manchester•Remote,"
Specialist knowledge in security, data, and privacy.
Managing other business analysts, directing their work, providing oversight and quality assurance of their…
"
"Senior Consultant, Data & Analytics Platforms Solution Archi...",Deloitte,,Manchester,"
Contributing to the designing of an enterprise data lake to cater to a client's data storage needs for structured and unstructured data, to enable analytics…
"
Supply Chain Analyst,Speedy Hire PLC,,Haydock,"
Speedy are the UK’s leading hire provider with the widest range of tools, specialist hire equipment, plant and support services – everything for every job!
"
BI Developer - MS BI stack - Remote-working,Care of ChilliFrog Recruitment Company,£300 - £400 a day,Manchester•Remote,"
Ensure all required data is available in the data repository and to manage the specification and coordinate the development if not.
Reference ID: P/DPH/BID/93.
"
BI Team Lead,Maxwell Bond,"£37,000 a year",Bolton•Temporarily Remote,"
This is the perfect opportunity for any data driven individuals with a nurturing personality to guide the team through an exciting period of change.
"
BI Developer,Robert Walters,,Manchester,"
Exposure to data visualisation tools I.e. Power BI, Tableau, Qlikview.
The BI Developer will be form part of the organisations group internal IT department of…
"
"Senior Consultant, Data & Analytics Platforms Solution Archi...",Deloitte,,Manchester,"
Designing an enterprise data lake to cater to a client's data storage needs for structured and unstructured data, to enable analytics across global clients.
"
Lead Power BI Consultant,Robert Walters,,Manchester,"
Confidence in analysis data using DAX.
Experience in transforming data using Power Query or M.
Ability to produce effective data visualisation across reports…
"
CRO Analyst,Buy It Direct,"£35,000 a year",Huddersfield HD2 1UA,"
Experience of using data studio, google sheets and other data curating platforms.
Working knowledge of excel formulas and pivot tables to generate data views.
"
BI Report Developer,"Wrightington, Wigan and Leigh Teaching Hospitals...","£32,306 - £39,027 a year",Wigan WN1 1XX,"
Knowledge of health informatics and NHS data structures is desirable.
The Developer will develop, implement and maintain systems to ensure the efficient and…
"
Business Test Analyst,Momentum Security Recruitment,"£25,000 a year",Manchester•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
"Consultant, Data & Analytics Delivery, Analytics & Cognitive...",Deloitte,,Manchester,"
Experience of working as a data analyst with ability to translate business requirements into functional and technical data designs.
"
BI Developer,Softcat,,Manchester M1,"
Your remit will extend to helping build our new Enterprise Data Warehouse as part of a wider data transformation project, and you’ll collaborate with the…
"
Senior BI Developer,Oscar Technology,"£40,000 - £55,000 a year",Manchester,"
Data Modelling - normalised data models and dimensional data models.
Design user requirement and specifications - in conjunction with business analysts.
"
newLead / Senior Business Analyst - Agile / Waterfall,Methods Business and Digital Technology,,Manchester•Remote,"
Specialist knowledge in security, data, and privacy.
Managing other business analysts, directing their work, providing oversight and quality assurance of their…
"
"Senior Consultant, Data & Analytics Platforms Solution Archi...",Deloitte,,Manchester,"
Contributing to the designing of an enterprise data lake to cater to a client's data storage needs for structured and unstructured data, to enable analytics…
"
newSenior Pricing Analyst - Full Remote Working,Sellick Partnership,"£40,000 - £60,000 a year",England•Remote,"
This is a highly visible role which will see the Senior Pricing Analyst building a variety of models, leading a small team of Analysts and implementing…
"
Supply Chain Analyst,Speedy Hire PLC,,Haydock,"
The role will be supporting the Supply Chain Data Manager in ensuring the highest standard of service is always provided to all customers both internal and…
"
BI Developer - MS BI stack - Remote-working,Care of ChilliFrog Recruitment Company,£300 - £400 a day,Manchester•Remote,"
Ensure all required data is available in the data repository and to manage the specification and coordinate the development if not.
"
BI Team Lead,Maxwell Bond,"£37,000 a year",Bolton•Temporarily Remote,"
You will need a good background in BI, customer insights or a similar data-focused position, and proven team management capabilities.
"
BI Developer,Robert Walters,,Manchester,"
Exposure to data visualisation tools I.e. Power BI, Tableau, Qlikview.
The BI Developer will be form part of the organisations group internal IT department of…
"
"Senior Consultant, Data & Analytics Platforms Solution Archi...",Deloitte,,Manchester,"
Designing an enterprise data lake to cater to a client's data storage needs for structured and unstructured data, to enable analytics across global clients.
"
Lead Power BI Consultant,Robert Walters,,Manchester,"
Confidence in analysis data using DAX.
Experience in transforming data using Power Query or M.
Ability to produce effective data visualisation across reports…
"
CRO Analyst,Buy It Direct,"£35,000 a year",Huddersfield HD2 1UA,"
Experience of using data studio, google sheets and other data curating platforms.
Working knowledge of excel formulas and pivot tables to generate data views.
"
BI Report Developer,"Wrightington, Wigan and Leigh Teaching Hospitals...","£32,306 - £39,027 a year",Wigan WN1 1XX,"
Knowledge of health informatics and NHS data structures is desirable.
The Developer will develop, implement and maintain systems to ensure the efficient and…
"
Business Test Analyst,Momentum Security Recruitment,"£25,000 a year",Manchester•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
"Consultant, Data & Analytics Delivery, Analytics & Cognitive...",Deloitte,,Manchester,"
Experience of working as a data analyst with ability to translate business requirements into functional and technical data designs.
"
BI Developer,Softcat,,Manchester M1,"
Your remit will extend to helping build our new Enterprise Data Warehouse as part of a wider data transformation project, and you’ll collaborate with the…
"
HR & Finance Business Analyst,NES FIRCROFT,,Manchester•Remote,"
In particular, it will ensure employees can interact digitally, as easily as possible, by utilising automated digital technologies, best practice methodologies,…
"
Senior BI Developer,Oscar Technology,"£40,000 - £55,000 a year",Manchester,"
Data Modelling - normalised data models and dimensional data models.
Design user requirement and specifications - in conjunction with business analysts.
"
newLead / Senior Business Analyst - Agile / Waterfall,Methods Business and Digital Technology,,Manchester•Remote,"
Specialist knowledge in security, data, and privacy.
Managing other business analysts, directing their work, providing oversight and quality assurance of their…
"
"Senior Consultant, Data & Analytics Platforms Solution Archi...",Deloitte,,Manchester,"
Contributing to the designing of an enterprise data lake to cater to a client's data storage needs for structured and unstructured data, to enable analytics…
"
Supply Chain Analyst,Speedy Hire PLC,,Haydock,"
The role will be supporting the Supply Chain Data Manager in ensuring the highest standard of service is always provided to all customers both internal and…
"
BI Developer - MS BI stack - Remote-working,Care of ChilliFrog Recruitment Company,£300 - £400 a day,Manchester•Remote,"
Ensure all required data is available in the data repository and to manage the specification and coordinate the development if not.
"
BI Team Lead,Maxwell Bond,"£37,000 a year",Bolton•Temporarily Remote,"
You will need a good background in BI, customer insights or a similar data-focused position, and proven team management capabilities.
"
BI Developer,Robert Walters,,Manchester,"
Exposure to data visualisation tools I.e. Power BI, Tableau, Qlikview.
The BI Developer will be form part of the organisations group internal IT department of…
"
"Senior Consultant, Data & Analytics Platforms Solution Archi...",Deloitte,,Manchester,"
Designing an enterprise data lake to cater to a client's data storage needs for structured and unstructured data, to enable analytics across global clients.
"
Lead Power BI Consultant,Robert Walters,,Manchester,"
Confidence in analysis data using DAX.
Experience in transforming data using Power Query or M.
Ability to produce effective data visualisation across reports…
"
CRO Analyst,Buy It Direct,"£35,000 a year",Huddersfield HD2 1UA,"
Experience of using data studio, google sheets and other data curating platforms.
Working knowledge of excel formulas and pivot tables to generate data views.
"
BI Report Developer,"Wrightington, Wigan and Leigh Teaching Hospitals...","£32,306 - £39,027 a year",Wigan WN1 1XX,"
Knowledge of health informatics and NHS data structures is desirable.
The Developer will develop, implement and maintain systems to ensure the efficient and…
"
Business Test Analyst,Momentum Security Recruitment,"£25,000 a year",Manchester•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
"Consultant, Data & Analytics Delivery, Analytics & Cognitive...",Deloitte,,Manchester,"
Experience of working as a data analyst with ability to translate business requirements into functional and technical data designs.
"
BI Developer,Softcat,,Manchester M1,"
Your remit will extend to helping build our new Enterprise Data Warehouse as part of a wider data transformation project, and you’ll collaborate with the…
"
Senior Data Analyst,Metrica Recruitment,"£70,000 - £80,000 a year",England,"
Python experience of transforming data and building data pipelines.
Work with the team to understand their requirements, gather the data, clean the data, and…
"
Senior BI Developer,Oscar Technology,"£40,000 - £55,000 a year",Manchester,"
Data Modelling - normalised data models and dimensional data models.
Design user requirement and specifications - in conjunction with business analysts.
"
newLead / Senior Business Analyst - Agile / Waterfall,Methods Business and Digital Technology,,Manchester•Remote,"
Specialist knowledge in security, data, and privacy.
Managing other business analysts, directing their work, providing oversight and quality assurance of their…
"
"Senior Consultant, Data & Analytics Platforms Solution Archi...",Deloitte,,Manchester,"
Contributing to the designing of an enterprise data lake to cater to a client's data storage needs for structured and unstructured data, to enable analytics…
"
Supply Chain Analyst,Speedy Hire PLC,,Haydock,"
The role will be supporting the Supply Chain Data Manager in ensuring the highest standard of service is always provided to all customers both internal and…
"
BI Developer - MS BI stack - Remote-working,Care of ChilliFrog Recruitment Company,£300 - £400 a day,Manchester•Remote,"
Ensure all required data is available in the data repository and to manage the specification and coordinate the development if not.
"
BI Team Lead,Maxwell Bond,"£37,000 a year",Bolton•Temporarily Remote,"
You will need a good background in BI, customer insights or a similar data-focused position, and proven team management capabilities.
"
BI Developer,Robert Walters,,Manchester,"
Exposure to data visualisation tools I.e. Power BI, Tableau, Qlikview.
The BI Developer will be form part of the organisations group internal IT department of…
"
"Senior Consultant, Data & Analytics Platforms Solution Archi...",Deloitte,,Manchester,"
Designing an enterprise data lake to cater to a client's data storage needs for structured and unstructured data, to enable analytics across global clients.
"
Lead Power BI Consultant,Robert Walters,,Manchester,"
Confidence in analysis data using DAX.
Experience in transforming data using Power Query or M.
Ability to produce effective data visualisation across reports…
"
"Manager, Data & Analytics Delivery, Analytics & Cognitive, C...",Deloitte,,Manchester,"
Lead a team to design and deliver a data solution such as an ETL components, data lake, data warehouse, and reporting solutions, data migration or data…
"
CRO Analyst,Buy It Direct,"£35,000 a year",Huddersfield HD2 1UA,"
Experience of using data studio, google sheets and other data curating platforms.
Working knowledge of excel formulas and pivot tables to generate data views.
"
BI Report Developer,"Wrightington, Wigan and Leigh Teaching Hospitals...","£32,306 - £39,027 a year",Wigan WN1 1XX,"
Knowledge of health informatics and NHS data structures is desirable.
The Developer will develop, implement and maintain systems to ensure the efficient and…
"
Business Test Analyst,Momentum Security Recruitment,"£25,000 a year",Manchester•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
"Consultant, Data & Analytics Delivery, Analytics & Cognitive...",Deloitte,,Manchester,"
Experience of working as a data analyst with ability to translate business requirements into functional and technical data designs.
"
BI Developer,Softcat,,Manchester M1,"
Your remit will extend to helping build our new Enterprise Data Warehouse as part of a wider data transformation project, and you’ll collaborate with the…
"
Senior BI Developer,Oscar Technology,"£40,000 - £55,000 a year",Manchester,"
Data Modelling - normalised data models and dimensional data models.
Design user requirement and specifications - in conjunction with business analysts.
"
newLead / Senior Business Analyst - Agile / Waterfall,Methods Business and Digital Technology,,Manchester•Remote,"
Specialist knowledge in security, data, and privacy.
Managing other business analysts, directing their work, providing oversight and quality assurance of their…
"
"Senior Consultant, Data & Analytics Platforms Solution Archi...",Deloitte,,Manchester,"
Contributing to the designing of an enterprise data lake to cater to a client's data storage needs for structured and unstructured data, to enable analytics…
"
Supply Chain Analyst,Speedy Hire PLC,,Haydock,"
The role will be supporting the Supply Chain Data Manager in ensuring the highest standard of service is always provided to all customers both internal and…
"
BI Developer - MS BI stack - Remote-working,Care of ChilliFrog Recruitment Company,£300 - £400 a day,Manchester•Remote,"
Ensure all required data is available in the data repository and to manage the specification and coordinate the development if not.
"
BI Team Lead,Maxwell Bond,"£37,000 a year",Bolton•Temporarily Remote,"
You will need a good background in BI, customer insights or a similar data-focused position, and proven team management capabilities.
"
BI Developer,Robert Walters,,Manchester,"
Exposure to data visualisation tools I.e. Power BI, Tableau, Qlikview.
The BI Developer will be form part of the organisations group internal IT department of…
"
"Senior Consultant, Data & Analytics Platforms Solution Archi...",Deloitte,,Manchester,"
Designing an enterprise data lake to cater to a client's data storage needs for structured and unstructured data, to enable analytics across global clients.
"
Lead Power BI Consultant,Robert Walters,,Manchester,"
Confidence in analysis data using DAX.
Experience in transforming data using Power Query or M.
Ability to produce effective data visualisation across reports…
"
"Manager, Data & Analytics Delivery, Analytics & Cognitive, C...",Deloitte,,Manchester,"
Lead a team to design and deliver a data solution such as an ETL components, data lake, data warehouse, and reporting solutions, data migration or data…
"
CRO Analyst,Buy It Direct,"£35,000 a year",Huddersfield HD2 1UA,"
Experience of using data studio, google sheets and other data curating platforms.
Working knowledge of excel formulas and pivot tables to generate data views.
"
BI Report Developer,"Wrightington, Wigan and Leigh Teaching Hospitals...","£32,306 - £39,027 a year",Wigan WN1 1XX,"
Knowledge of health informatics and NHS data structures is desirable.
The Developer will develop, implement and maintain systems to ensure the efficient and…
"
Business Test Analyst,Momentum Security Recruitment,"£25,000 a year",Manchester•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
"Consultant, Data & Analytics Delivery, Analytics & Cognitive...",Deloitte,,Manchester,"
Experience of working as a data analyst with ability to translate business requirements into functional and technical data designs.
"
BI Developer,Softcat,,Manchester M1,"
Your remit will extend to helping build our new Enterprise Data Warehouse as part of a wider data transformation project, and you’ll collaborate with the…
"
Senior BI Developer,Oscar Technology,"£40,000 - £55,000 a year",Manchester,"
Data Modelling - normalised data models and dimensional data models.
Design user requirement and specifications - in conjunction with business analysts.
"
newLead / Senior Business Analyst - Agile / Waterfall,Methods Business and Digital Technology,,Manchester•Remote,"
Specialist knowledge in security, data, and privacy.
Managing other business analysts, directing their work, providing oversight and quality assurance of their…
"
"Senior Consultant, Data & Analytics Platforms Solution Archi...",Deloitte,,Manchester,"
Contributing to the designing of an enterprise data lake to cater to a client's data storage needs for structured and unstructured data, to enable analytics…
"
Supply Chain Analyst,Speedy Hire PLC,,Haydock,"
The role will be supporting the Supply Chain Data Manager in ensuring the highest standard of service is always provided to all customers both internal and…
"
BI Developer - MS BI stack - Remote-working,Care of ChilliFrog Recruitment Company,£300 - £400 a day,Manchester•Remote,"
Ensure all required data is available in the data repository and to manage the specification and coordinate the development if not.
"
BI Team Lead,Maxwell Bond,"£37,000 a year",Bolton•Temporarily Remote,"
You will need a good background in BI, customer insights or a similar data-focused position, and proven team management capabilities.
"
BI Developer,Robert Walters,,Manchester,"
Exposure to data visualisation tools I.e. Power BI, Tableau, Qlikview.
The BI Developer will be form part of the organisations group internal IT department of…
"
"Senior Consultant, Data & Analytics Platforms Solution Archi...",Deloitte,,Manchester,"
Designing an enterprise data lake to cater to a client's data storage needs for structured and unstructured data, to enable analytics across global clients.
"
Lead Power BI Consultant,Robert Walters,,Manchester,"
Confidence in analysis data using DAX.
Experience in transforming data using Power Query or M.
Ability to produce effective data visualisation across reports…
"
CRO Analyst,Buy It Direct,"£35,000 a year",Huddersfield HD2 1UA,"
Experience of using data studio, google sheets and other data curating platforms.
Working knowledge of excel formulas and pivot tables to generate data views.
"
BI Report Developer,"Wrightington, Wigan and Leigh Teaching Hospitals...","£32,306 - £39,027 a year",Wigan WN1 1XX,"
Knowledge of health informatics and NHS data structures is desirable.
The Developer will develop, implement and maintain systems to ensure the efficient and…
"
Business Test Analyst,Momentum Security Recruitment,"£25,000 a year",Manchester•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
"Consultant, Data & Analytics Delivery, Analytics & Cognitive...",Deloitte,,Manchester,"
Experience of working as a data analyst with ability to translate business requirements into functional and technical data designs.
"
BI Developer,Softcat,,Manchester M1,"
Your remit will extend to helping build our new Enterprise Data Warehouse as part of a wider data transformation project, and you’ll collaborate with the…
"
Senior BI Developer,Oscar Technology,"£40,000 - £55,000 a year",Manchester,"
Data Modelling - normalised data models and dimensional data models.
Design user requirement and specifications - in conjunction with business analysts.
"
Senior BI Analyst,Metrica Recruitment,"£60,000 - £70,000 a year",England,"
SQL experience of querying data and building data pipelines.
Extensive data visualisation experience with Tableau.
Strong communication and presentation skills.
"
newLead / Senior Business Analyst - Agile / Waterfall,Methods Business and Digital Technology,,Manchester•Remote,"
Specialist knowledge in security, data, and privacy.
Managing other business analysts, directing their work, providing oversight and quality assurance of their…
"
"Senior Consultant, Data & Analytics Platforms Solution Archi...",Deloitte,,Manchester,"
Contributing to the designing of an enterprise data lake to cater to a client's data storage needs for structured and unstructured data, to enable analytics…
"
Supply Chain Analyst,Speedy Hire PLC,,Haydock,"
The role will be supporting the Supply Chain Data Manager in ensuring the highest standard of service is always provided to all customers both internal and…
"
BI Developer - MS BI stack - Remote-working,Care of ChilliFrog Recruitment Company,£300 - £400 a day,Manchester•Remote,"
Ensure all required data is available in the data repository and to manage the specification and coordinate the development if not.
"
BI Team Lead,Maxwell Bond,"£37,000 a year",Bolton•Temporarily Remote,"
You will need a good background in BI, customer insights or a similar data-focused position, and proven team management capabilities.
"
BI Developer,Robert Walters,,Manchester,"
Exposure to data visualisation tools I.e. Power BI, Tableau, Qlikview.
The BI Developer will be form part of the organisations group internal IT department of…
"
"Senior Consultant, Data & Analytics Platforms Solution Archi...",Deloitte,,Manchester,"
Designing an enterprise data lake to cater to a client's data storage needs for structured and unstructured data, to enable analytics across global clients.
"
Lead Power BI Consultant,Robert Walters,,Manchester,"
Confidence in analysis data using DAX.
Experience in transforming data using Power Query or M.
Ability to produce effective data visualisation across reports…
"
CRO Analyst,Buy It Direct,"£35,000 a year",Huddersfield HD2 1UA,"
Experience of using data studio, google sheets and other data curating platforms.
Working knowledge of excel formulas and pivot tables to generate data views.
"
BI Report Developer,"Wrightington, Wigan and Leigh Teaching Hospitals...","£32,306 - £39,027 a year",Wigan WN1 1XX,"
Knowledge of health informatics and NHS data structures is desirable.
The Developer will develop, implement and maintain systems to ensure the efficient and…
"
Business Test Analyst,Momentum Security Recruitment,"£25,000 a year",Manchester•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
"Consultant, Data & Analytics Delivery, Analytics & Cognitive...",Deloitte,,Manchester,"
Experience of working as a data analyst with ability to translate business requirements into functional and technical data designs.
"
BI Developer,Softcat,,Manchester M1,"
Your remit will extend to helping build our new Enterprise Data Warehouse as part of a wider data transformation project, and you’ll collaborate with the…
"
Senior BI Developer,Oscar Technology,"£40,000 - £55,000 a year",Manchester,"
Data Modelling - normalised data models and dimensional data models.
Design user requirement and specifications - in conjunction with business analysts.
"
newLead / Senior Business Analyst - Agile / Waterfall,Methods Business and Digital Technology,,Manchester•Remote,"
Specialist knowledge in security, data, and privacy.
Managing other business analysts, directing their work, providing oversight and quality assurance of their…
"
"Senior Consultant, Data & Analytics Platforms Solution Archi...",Deloitte,,Manchester,"
Contributing to the designing of an enterprise data lake to cater to a client's data storage needs for structured and unstructured data, to enable analytics…
"
HR & Finance Business Analyst,NES FIRCROFT,,Manchester•Remote,"
In particular, it will ensure employees can interact digitally, as easily as possible, by utilising automated digital technologies, best practice methodologies,…
"
Supply Chain Analyst,Speedy Hire PLC,,Haydock,"
The role will be supporting the Supply Chain Data Manager in ensuring the highest standard of service is always provided to all customers both internal and…
"
BI Developer - MS BI stack - Remote-working,Care of ChilliFrog Recruitment Company,£300 - £400 a day,Manchester•Remote,"
Ensure all required data is available in the data repository and to manage the specification and coordinate the development if not.
"
BI Team Lead,Maxwell Bond,"£37,000 a year",Bolton•Temporarily Remote,"
You will need a good background in BI, customer insights or a similar data-focused position, and proven team management capabilities.
"
BI Developer,Robert Walters,,Manchester,"
Exposure to data visualisation tools I.e. Power BI, Tableau, Qlikview.
The BI Developer will be form part of the organisations group internal IT department of…
"
"Senior Consultant, Data & Analytics Platforms Solution Archi...",Deloitte,,Manchester,"
Designing an enterprise data lake to cater to a client's data storage needs for structured and unstructured data, to enable analytics across global clients.
"
Lead Power BI Consultant,Robert Walters,,Manchester,"
Confidence in analysis data using DAX.
Experience in transforming data using Power Query or M.
Ability to produce effective data visualisation across reports…
"
CRO Analyst,Buy It Direct,"£35,000 a year",Huddersfield HD2 1UA,"
Experience of using data studio, google sheets and other data curating platforms.
Working knowledge of excel formulas and pivot tables to generate data views.
"
BI Report Developer,"Wrightington, Wigan and Leigh Teaching Hospitals...","£32,306 - £39,027 a year",Wigan WN1 1XX,"
Knowledge of health informatics and NHS data structures is desirable.
The Developer will develop, implement and maintain systems to ensure the efficient and…
"
Business Test Analyst,Momentum Security Recruitment,"£25,000 a year",Manchester•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
"Consultant, Data & Analytics Delivery, Analytics & Cognitive...",Deloitte,,Manchester,"
Experience of working as a data analyst with ability to translate business requirements into functional and technical data designs.
"
BI Developer,Softcat,,Manchester M1,"
Your remit will extend to helping build our new Enterprise Data Warehouse as part of a wider data transformation project, and you’ll collaborate with the…
"
Senior BI Developer,Oscar Technology,"£40,000 - £55,000 a year",Manchester,"
Data Modelling - normalised data models and dimensional data models.
Design user requirement and specifications - in conjunction with business analysts.
"
newLead / Senior Business Analyst - Agile / Waterfall,Methods Business and Digital Technology,,Manchester•Remote,"
Specialist knowledge in security, data, and privacy.
Managing other business analysts, directing their work, providing oversight and quality assurance of their…
"
HR and Payroll Analyst,Driver Support Services,£14.50 - £15.00 an hour,Northwich CW8,"
Identifies appropriate reporting solutions to ensure data is provided, using tools to validate data between systems.
Monitors absence and holiday utilisation.
"
"Senior Consultant, Data & Analytics Platforms Solution Archi...",Deloitte,,Manchester,"
Contributing to the designing of an enterprise data lake to cater to a client's data storage needs for structured and unstructured data, to enable analytics…
"
Supply Chain Analyst,Speedy Hire PLC,,Haydock,"
The role will be supporting the Supply Chain Data Manager in ensuring the highest standard of service is always provided to all customers both internal and…
"
BI Developer - MS BI stack - Remote-working,Care of ChilliFrog Recruitment Company,£300 - £400 a day,Manchester•Remote,"
Ensure all required data is available in the data repository and to manage the specification and coordinate the development if not.
"
BI Team Lead,Maxwell Bond,"£37,000 a year",Bolton•Temporarily Remote,"
You will need a good background in BI, customer insights or a similar data-focused position, and proven team management capabilities.
"
BI Developer,Robert Walters,,Manchester,"
Exposure to data visualisation tools I.e. Power BI, Tableau, Qlikview.
The BI Developer will be form part of the organisations group internal IT department of…
"
"Senior Consultant, Data & Analytics Platforms Solution Archi...",Deloitte,,Manchester,"
Designing an enterprise data lake to cater to a client's data storage needs for structured and unstructured data, to enable analytics across global clients.
"
Lead Power BI Consultant,Robert Walters,,Manchester,"
Confidence in analysis data using DAX.
Experience in transforming data using Power Query or M.
Ability to produce effective data visualisation across reports…
"
"Manager, Data & Analytics Delivery, Analytics & Cognitive, C...",Deloitte,,Manchester,"
Lead a team to design and deliver a data solution such as an ETL components, data lake, data warehouse, and reporting solutions, data migration or data…
"
CRO Analyst,Buy It Direct,"£35,000 a year",Huddersfield HD2 1UA,"
Experience of using data studio, google sheets and other data curating platforms.
Working knowledge of excel formulas and pivot tables to generate data views.
"
BI Report Developer,"Wrightington, Wigan and Leigh Teaching Hospitals...","£32,306 - £39,027 a year",Wigan WN1 1XX,"
Knowledge of health informatics and NHS data structures is desirable.
The Developer will develop, implement and maintain systems to ensure the efficient and…
"
Business Test Analyst,Momentum Security Recruitment,"£25,000 a year",Manchester•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
"Consultant, Data & Analytics Delivery, Analytics & Cognitive...",Deloitte,,Manchester,"
Experience of working as a data analyst with ability to translate business requirements into functional and technical data designs.
"
BI Developer,Softcat,,Manchester M1,"
Your remit will extend to helping build our new Enterprise Data Warehouse as part of a wider data transformation project, and you’ll collaborate with the…
"
Senior BI Developer,Oscar Technology,"£40,000 - £55,000 a year",Manchester,"
Data Modelling - normalised data models and dimensional data models.
Design user requirement and specifications - in conjunction with business analysts.
"
newLead / Senior Business Analyst - Agile / Waterfall,Methods Business and Digital Technology,,Manchester•Remote,"
Specialist knowledge in security, data, and privacy.
Managing other business analysts, directing their work, providing oversight and quality assurance of their…
"
"Senior Consultant, Data & Analytics Platforms Solution Archi...",Deloitte,,Manchester,"
Contributing to the designing of an enterprise data lake to cater to a client's data storage needs for structured and unstructured data, to enable analytics…
"
Supply Chain Analyst,Speedy Hire PLC,,Haydock,"
The role will be supporting the Supply Chain Data Manager in ensuring the highest standard of service is always provided to all customers both internal and…
"
BI Developer - MS BI stack - Remote-working,Care of ChilliFrog Recruitment Company,£300 - £400 a day,Manchester•Remote,"
Ensure all required data is available in the data repository and to manage the specification and coordinate the development if not.
"
BI Team Lead,Maxwell Bond,"£37,000 a year",Bolton•Temporarily Remote,"
You will need a good background in BI, customer insights or a similar data-focused position, and proven team management capabilities.
"
BI Developer,Robert Walters,,Manchester,"
Exposure to data visualisation tools I.e. Power BI, Tableau, Qlikview.
The BI Developer will be form part of the organisations group internal IT department of…
"
"Senior Consultant, Data & Analytics Platforms Solution Archi...",Deloitte,,Manchester,"
Designing an enterprise data lake to cater to a client's data storage needs for structured and unstructured data, to enable analytics across global clients.
"
Lead Power BI Consultant,Robert Walters,,Manchester,"
Confidence in analysis data using DAX.
Experience in transforming data using Power Query or M.
Ability to produce effective data visualisation across reports…
"
BI Report Developer,"Wrightington, Wigan and Leigh Teaching Hospitals...","£32,306 - £39,027 a year",Wigan WN1 1XX,"
Knowledge of health informatics and NHS data structures is desirable.
The Developer will develop, implement and maintain systems to ensure the efficient and…
"
Business Test Analyst,Momentum Security Recruitment,"£25,000 a year",Manchester•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
Performance Analyst - Research and Analysis (Graduates Welco...,Youturn,"£30,000 a year",United Kingdom,"
Experience preparing and presenting data evaluation and performance monitoring briefings and data to partners would also be an advantage.
"
"Consultant, Data & Analytics Delivery, Analytics & Cognitive...",Deloitte,,Manchester,"
Experience of working as a data analyst with ability to translate business requirements into functional and technical data designs.
"
Graduate Data Analyst,Graduate Recruitment Bureau,"£23,000 - £26,000 a year",North West•Remote,"
Analysing data using various software (training will be provided).
They are looking for a graduate analyst to provide strategic recommendations based on insight…
"
BI Developer,Softcat,,Manchester M1,"
Your remit will extend to helping build our new Enterprise Data Warehouse as part of a wider data transformation project, and you’ll collaborate with the…
"
Senior BI Developer,Oscar Technology,"£40,000 - £55,000 a year",Manchester,"
Data Modelling - normalised data models and dimensional data models.
Design user requirement and specifications - in conjunction with business analysts.
"
newLead / Senior Business Analyst - Agile / Waterfall,Methods Business and Digital Technology,,Manchester•Remote,"
Specialist knowledge in security, data, and privacy.
Managing other business analysts, directing their work, providing oversight and quality assurance of their…
"
"Senior Consultant, Data & Analytics Platforms Solution Archi...",Deloitte,,Manchester,"
Contributing to the designing of an enterprise data lake to cater to a client's data storage needs for structured and unstructured data, to enable analytics…
"
Supply Chain Analyst,Speedy Hire PLC,,Haydock,"
The role will be supporting the Supply Chain Data Manager in ensuring the highest standard of service is always provided to all customers both internal and…
"
