title,company,salary,location,summary
Big Data Scientist,Nexus Recruitment,"£75,000 - £90,000 a year",Manchester,"
Model using advanced statistical/ mathematical models, predict and segment data to hypothesize/ evolve uses cases to monetize data and generate other business…
"
newData Science Senior Manager,JD,,Bury BL9 8RR,"
Provide thought leadership in data science techniques within a big data environment and applying cutting-edge data mining techniques,.
"
Artificial Intelligence Engineer,Nigel Frank International Limited,"£55,000 - £65,000 a year",Manchester•Remote,"
Creating and utilising algorithms and models to mine big data stores, improve models, and clean data for uniformity and accuracy.
"
Machine Learning & Artificial Intelligence Engineer (ML & AI...,ANS,,Manchester,"
Create and utilize algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity…
"
newSolutions Lead - Product,Peak AI,,Manchester M1,"
Experience working as a Data Scientist or other applied “AI” data role is preferable however evidence of working closely with these teams will be considered.
"
Head of Data Science – Manchester - £70-120K,Consult RPM,"£100,000 a year",Manchester,"
The Head of Data Science will play a key roll in growing the business using a plethora of data science skills.
Team Development and management of junior staff.
"
newTechnical Product Marketing Manager,Peak AI,,Manchester M1,"
Experience working with or as a data scientist a plus.
The Technical Product Marketing Manager role is responsible for developing and executing go-to-market…
"
newProduct Manager - Solutions,Peak AI,,Manchester M1,"
Experience working as a Data Scientist or other applied “AI” data role is preferable however evidence of working closely with these teams will be considered.
"
Integrated Care Analytics Services Lead Developer (UK wide),KPMG,,Manchester,"
Advanced analytics including exploiting modern data science techniques like machine learning and applied statistics to extract valuable data insights.
"
Senior Deep Learning / AI Engineer,Warman O'Brien,"Up to £100,000 a year",Manchester•Remote,"
You will be designing and applying Deep Learning Algorithms and models to increase the accuracy, throughput, and reproducibility of genome interpretation.
"
Principal Technology Advisor - AI,Information Commissioner's Office,"£49,549 - £63,200 a year",Wilmslow,"
The ICO’s technology group deals with some of the most complex privacy, data rights, data protection and emerging technology issues that society faces.
"
Machine Learning and AI Engineer,Nigel Frank International Limited,"£45,000 - £60,000 a year",Manchester,"
Create and utilise algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity…
"
Senior DevOps Engineer,Brambles Group,,Manchester,"
Installed, operated, and managed several data science and machine learning frameworks, or developed own data science methodologies.
Job Type: Regular Full-Time.
"
Senior Data Science Engineer,Searchability,"£50,000 - £75,000 a year",Manchester,"
Techniques and toolkits for data cleansing, data processing and data preparation.
Any experience with techniques and toolkits for combining data or analysing…
"
Big Data Scientist,Nexus Recruitment,"£75,000 - £90,000 a year",Manchester,"
Model using advanced statistical/ mathematical models, predict and segment data to hypothesize/ evolve uses cases to monetize data and generate other business…
"
newData Science Senior Manager,JD,,Bury BL9 8RR,"
Provide thought leadership in data science techniques within a big data environment and applying cutting-edge data mining techniques,.
"
Artificial Intelligence Engineer,Nigel Frank International Limited,"£55,000 - £65,000 a year",Manchester•Remote,"
Creating and utilising algorithms and models to mine big data stores, improve models, and clean data for uniformity and accuracy.
"
Machine Learning & Artificial Intelligence Engineer (ML & AI...,ANS,,Manchester,"
Create and utilize algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity…
"
newSolutions Lead - Product,Peak AI,,Manchester M1,"
Experience working as a Data Scientist or other applied “AI” data role is preferable however evidence of working closely with these teams will be considered.
"
Head of Data Science – Manchester - £70-120K,Consult RPM,"£100,000 a year",Manchester,"
The Head of Data Science will play a key roll in growing the business using a plethora of data science skills.
Team Development and management of junior staff.
"
newTechnical Product Marketing Manager,Peak AI,,Manchester M1,"
Experience working with or as a data scientist a plus.
The Technical Product Marketing Manager role is responsible for developing and executing go-to-market…
"
newProduct Manager - Solutions,Peak AI,,Manchester M1,"
Experience working as a Data Scientist or other applied “AI” data role is preferable however evidence of working closely with these teams will be considered.
"
Integrated Care Analytics Services Lead Developer (UK wide),KPMG,,Manchester,"
Advanced analytics including exploiting modern data science techniques like machine learning and applied statistics to extract valuable data insights.
"
Senior Deep Learning / AI Engineer,Warman O'Brien,"Up to £100,000 a year",Manchester•Remote,"
You will be designing and applying Deep Learning Algorithms and models to increase the accuracy, throughput, and reproducibility of genome interpretation.
"
Principal Technology Advisor - AI,Information Commissioner's Office,"£49,549 - £63,200 a year",Wilmslow,"
The ICO’s technology group deals with some of the most complex privacy, data rights, data protection and emerging technology issues that society faces.
"
Machine Learning and AI Engineer,Nigel Frank International Limited,"£45,000 - £60,000 a year",Manchester,"
Create and utilise algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity…
"
newData Scientist,Lumilinks,"£30,000 - £40,000 a year",United Kingdom•Remote,"
This job would suit a junior level data analyst/scientist with 2+ years SQL and/or visualisation experience.
You must have a keen interest in data understanding…
"
Senior DevOps Engineer,Brambles Group,,Manchester,"
Installed, operated, and managed several data science and machine learning frameworks, or developed own data science methodologies.
Job Type: Regular Full-Time.
"
Senior Data Science Engineer,Searchability,"£50,000 - £75,000 a year",Manchester,"
Techniques and toolkits for data cleansing, data processing and data preparation.
Any experience with techniques and toolkits for combining data or analysing…
"
Big Data Scientist,Nexus Recruitment,"£75,000 - £90,000 a year",Manchester,"
Model using advanced statistical/ mathematical models, predict and segment data to hypothesize/ evolve uses cases to monetize data and generate other business…
"
newData Science Senior Manager,JD,,Bury BL9 8RR,"
Provide thought leadership in data science techniques within a big data environment and applying cutting-edge data mining techniques,.
"
Artificial Intelligence Engineer,Nigel Frank International Limited,"£55,000 - £65,000 a year",Manchester•Remote,"
Creating and utilising algorithms and models to mine big data stores, improve models, and clean data for uniformity and accuracy.
"
Machine Learning & Artificial Intelligence Engineer (ML & AI...,ANS,,Manchester,"
Create and utilize algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity…
"
newSolutions Lead - Product,Peak AI,,Manchester M1,"
Experience working as a Data Scientist or other applied “AI” data role is preferable however evidence of working closely with these teams will be considered.
"
Head of Data Science – Manchester - £70-120K,Consult RPM,"£100,000 a year",Manchester,"
The Head of Data Science will play a key roll in growing the business using a plethora of data science skills.
Team Development and management of junior staff.
"
newTechnical Product Marketing Manager,Peak AI,,Manchester M1,"
Experience working with or as a data scientist a plus.
The Technical Product Marketing Manager role is responsible for developing and executing go-to-market…
"
newProduct Manager - Solutions,Peak AI,,Manchester M1,"
Experience working as a Data Scientist or other applied “AI” data role is preferable however evidence of working closely with these teams will be considered.
"
Integrated Care Analytics Services Lead Developer (UK wide),KPMG,,Manchester,"
Advanced analytics including exploiting modern data science techniques like machine learning and applied statistics to extract valuable data insights.
"
Senior Deep Learning / AI Engineer,Warman O'Brien,"Up to £100,000 a year",Manchester•Remote,"
You will be designing and applying Deep Learning Algorithms and models to increase the accuracy, throughput, and reproducibility of genome interpretation.
"
Principal Technology Advisor - AI,Information Commissioner's Office,"£49,549 - £63,200 a year",Wilmslow,"
The ICO’s technology group deals with some of the most complex privacy, data rights, data protection and emerging technology issues that society faces.
"
Machine Learning and AI Engineer,Nigel Frank International Limited,"£45,000 - £60,000 a year",Manchester,"
Create and utilise algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity…
"
newData Scientist,Lumilinks,"£30,000 - £40,000 a year",United Kingdom•Remote,"
This job would suit a junior level data analyst/scientist with 2+ years SQL and/or visualisation experience.
You must have a keen interest in data understanding…
"
Senior DevOps Engineer,Brambles Group,,Manchester,"
Installed, operated, and managed several data science and machine learning frameworks, or developed own data science methodologies.
Job Type: Regular Full-Time.
"
Senior Data Science Engineer,Searchability,"£50,000 - £75,000 a year",Manchester,"
Techniques and toolkits for data cleansing, data processing and data preparation.
Any experience with techniques and toolkits for combining data or analysing…
"
Big Data Scientist,Nexus Recruitment,"£75,000 - £90,000 a year",Manchester,"
Model using advanced statistical/ mathematical models, predict and segment data to hypothesize/ evolve uses cases to monetize data and generate other business…
"
newData Science Senior Manager,JD,,Bury BL9 8RR,"
Provide thought leadership in data science techniques within a big data environment and applying cutting-edge data mining techniques,.
"
Artificial Intelligence Engineer,Nigel Frank International Limited,"£55,000 - £65,000 a year",Manchester•Remote,"
Creating and utilising algorithms and models to mine big data stores, improve models, and clean data for uniformity and accuracy.
"
Machine Learning & Artificial Intelligence Engineer (ML & AI...,ANS,,Manchester,"
Create and utilize algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity…
"
newSolutions Lead - Product,Peak AI,,Manchester M1,"
Experience working as a Data Scientist or other applied “AI” data role is preferable however evidence of working closely with these teams will be considered.
"
Head of Data Science – Manchester - £70-120K,Consult RPM,"£100,000 a year",Manchester,"
The Head of Data Science will play a key roll in growing the business using a plethora of data science skills.
Team Development and management of junior staff.
"
newTechnical Product Marketing Manager,Peak AI,,Manchester M1,"
Experience working with or as a data scientist a plus.
The Technical Product Marketing Manager role is responsible for developing and executing go-to-market…
"
newProduct Manager - Solutions,Peak AI,,Manchester M1,"
Experience working as a Data Scientist or other applied “AI” data role is preferable however evidence of working closely with these teams will be considered.
"
Integrated Care Analytics Services Lead Developer (UK wide),KPMG,,Manchester,"
Advanced analytics including exploiting modern data science techniques like machine learning and applied statistics to extract valuable data insights.
"
Senior Deep Learning / AI Engineer,Warman O'Brien,"Up to £100,000 a year",Manchester•Remote,"
You will be designing and applying Deep Learning Algorithms and models to increase the accuracy, throughput, and reproducibility of genome interpretation.
"
Principal Technology Advisor - AI,Information Commissioner's Office,"£49,549 - £63,200 a year",Wilmslow,"
The ICO’s technology group deals with some of the most complex privacy, data rights, data protection and emerging technology issues that society faces.
"
Machine Learning Engineer,UL,,Warrington•Remote,"
Work on data ingest, data enrichment, analytics, machine learning and artificial intelligence.
Experience using statistical computer languages (Python, R, SQL,…
"
Machine Learning and AI Engineer,Nigel Frank International Limited,"£45,000 - £60,000 a year",Manchester,"
Create and utilise algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity…
"
Senior DevOps Engineer,Brambles Group,,Manchester,"
Installed, operated, and managed several data science and machine learning frameworks, or developed own data science methodologies.
Job Type: Regular Full-Time.
"
Senior Data Science Engineer,Searchability,"£50,000 - £75,000 a year",Manchester,"
Techniques and toolkits for data cleansing, data processing and data preparation.
Any experience with techniques and toolkits for combining data or analysing…
"
Big Data Scientist,Nexus Recruitment,"£75,000 - £90,000 a year",Manchester,"
Model using advanced statistical/ mathematical models, predict and segment data to hypothesize/ evolve uses cases to monetize data and generate other business…
"
newData Science Senior Manager,JD,,Bury BL9 8RR,"
Provide thought leadership in data science techniques within a big data environment and applying cutting-edge data mining techniques,.
"
Artificial Intelligence Engineer,Nigel Frank International Limited,"£55,000 - £65,000 a year",Manchester•Remote,"
Creating and utilising algorithms and models to mine big data stores, improve models, and clean data for uniformity and accuracy.
"
Machine Learning & Artificial Intelligence Engineer (ML & AI...,ANS,,Manchester,"
Create and utilize algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity…
"
newSolutions Lead - Product,Peak AI,,Manchester M1,"
Experience working as a Data Scientist or other applied “AI” data role is preferable however evidence of working closely with these teams will be considered.
"
Head of Data Science – Manchester - £70-120K,Consult RPM,"£100,000 a year",Manchester,"
The Head of Data Science will play a key roll in growing the business using a plethora of data science skills.
Team Development and management of junior staff.
"
newTechnical Product Marketing Manager,Peak AI,,Manchester M1,"
Experience working with or as a data scientist a plus.
The Technical Product Marketing Manager role is responsible for developing and executing go-to-market…
"
newProduct Manager - Solutions,Peak AI,,Manchester M1,"
Experience working as a Data Scientist or other applied “AI” data role is preferable however evidence of working closely with these teams will be considered.
"
Integrated Care Analytics Services Lead Developer (UK wide),KPMG,,Manchester,"
Advanced analytics including exploiting modern data science techniques like machine learning and applied statistics to extract valuable data insights.
"
Senior Deep Learning / AI Engineer,Warman O'Brien,"Up to £100,000 a year",Manchester•Remote,"
You will be designing and applying Deep Learning Algorithms and models to increase the accuracy, throughput, and reproducibility of genome interpretation.
"
Principal Technology Advisor - AI,Information Commissioner's Office,"£49,549 - £63,200 a year",Wilmslow,"
The ICO’s technology group deals with some of the most complex privacy, data rights, data protection and emerging technology issues that society faces.
"
Machine Learning and AI Engineer,Nigel Frank International Limited,"£45,000 - £60,000 a year",Manchester,"
Create and utilise algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity…
"
newData Scientist,Lumilinks,"£30,000 - £40,000 a year",United Kingdom•Remote,"
This job would suit a junior level data analyst/scientist with 2+ years SQL and/or visualisation experience.
You must have a keen interest in data understanding…
"
Senior DevOps Engineer,Brambles Group,,Manchester,"
Installed, operated, and managed several data science and machine learning frameworks, or developed own data science methodologies.
Job Type: Regular Full-Time.
"
"Senior Manager, Analytics & Data Science",Datatech Analytics,,Manchester,"
Designing and driving an Analytics & Data Science strategy and roadmap to improve the level of analytics capability across Finance based on establishing the…
"
Senior Data Science Engineer,Searchability,"£50,000 - £75,000 a year",Manchester,"
Techniques and toolkits for data cleansing, data processing and data preparation.
Any experience with techniques and toolkits for combining data or analysing…
"
Big Data Scientist,Nexus Recruitment,"£75,000 - £90,000 a year",Manchester,"
Model using advanced statistical/ mathematical models, predict and segment data to hypothesize/ evolve uses cases to monetize data and generate other business…
"
newData Science Senior Manager,JD,,Bury BL9 8RR,"
Provide thought leadership in data science techniques within a big data environment and applying cutting-edge data mining techniques,.
"
Artificial Intelligence Engineer,Nigel Frank International Limited,"£55,000 - £65,000 a year",Manchester•Remote,"
Creating and utilising algorithms and models to mine big data stores, improve models, and clean data for uniformity and accuracy.
"
Machine Learning & Artificial Intelligence Engineer (ML & AI...,ANS,,Manchester,"
Create and utilize algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity…
"
newSolutions Lead - Product,Peak AI,,Manchester M1,"
Experience working as a Data Scientist or other applied “AI” data role is preferable however evidence of working closely with these teams will be considered.
"
Head of Data Science – Manchester - £70-120K,Consult RPM,"£100,000 a year",Manchester,"
The Head of Data Science will play a key roll in growing the business using a plethora of data science skills.
Team Development and management of junior staff.
"
newTechnical Product Marketing Manager,Peak AI,,Manchester M1,"
Experience working with or as a data scientist a plus.
The Technical Product Marketing Manager role is responsible for developing and executing go-to-market…
"
newProduct Manager - Solutions,Peak AI,,Manchester M1,"
Experience working as a Data Scientist or other applied “AI” data role is preferable however evidence of working closely with these teams will be considered.
"
Integrated Care Analytics Services Lead Developer (UK wide),KPMG,,Manchester,"
Advanced analytics including exploiting modern data science techniques like machine learning and applied statistics to extract valuable data insights.
"
Senior Deep Learning / AI Engineer,Warman O'Brien,"Up to £100,000 a year",Manchester•Remote,"
You will be designing and applying Deep Learning Algorithms and models to increase the accuracy, throughput, and reproducibility of genome interpretation.
"
Principal Technology Advisor - AI,Information Commissioner's Office,"£49,549 - £63,200 a year",Wilmslow,"
The ICO’s technology group deals with some of the most complex privacy, data rights, data protection and emerging technology issues that society faces.
"
Machine Learning and AI Engineer,Nigel Frank International Limited,"£45,000 - £60,000 a year",Manchester,"
Create and utilise algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity…
"
Senior DevOps Engineer,Brambles Group,,Manchester,"
Installed, operated, and managed several data science and machine learning frameworks, or developed own data science methodologies.
Job Type: Regular Full-Time.
"
"Senior Manager, Analytics & Data Science",Datatech Analytics,,Manchester,"
Designing and driving an Analytics & Data Science strategy and roadmap to improve the level of analytics capability across Finance based on establishing the…
"
Senior Data Science Engineer,Searchability,"£50,000 - £75,000 a year",Manchester,"
Techniques and toolkits for data cleansing, data processing and data preparation.
Any experience with techniques and toolkits for combining data or analysing…
"
Big Data Scientist,Nexus Recruitment,"£75,000 - £90,000 a year",Manchester,"
Model using advanced statistical/ mathematical models, predict and segment data to hypothesize/ evolve uses cases to monetize data and generate other business…
"
newData Science Senior Manager,JD,,Bury BL9 8RR,"
Provide thought leadership in data science techniques within a big data environment and applying cutting-edge data mining techniques,.
"
Artificial Intelligence Engineer,Nigel Frank International Limited,"£55,000 - £65,000 a year",Manchester•Remote,"
Creating and utilising algorithms and models to mine big data stores, improve models, and clean data for uniformity and accuracy.
"
Machine Learning & Artificial Intelligence Engineer (ML & AI...,ANS,,Manchester,"
Create and utilize algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity…
"
newSolutions Lead - Product,Peak AI,,Manchester M1,"
Experience working as a Data Scientist or other applied “AI” data role is preferable however evidence of working closely with these teams will be considered.
"
Head of Data Science – Manchester - £70-120K,Consult RPM,"£100,000 a year",Manchester,"
The Head of Data Science will play a key roll in growing the business using a plethora of data science skills.
Team Development and management of junior staff.
"
newTechnical Product Marketing Manager,Peak AI,,Manchester M1,"
Experience working with or as a data scientist a plus.
The Technical Product Marketing Manager role is responsible for developing and executing go-to-market…
"
newProduct Manager - Solutions,Peak AI,,Manchester M1,"
Experience working as a Data Scientist or other applied “AI” data role is preferable however evidence of working closely with these teams will be considered.
"
Integrated Care Analytics Services Lead Developer (UK wide),KPMG,,Manchester,"
Advanced analytics including exploiting modern data science techniques like machine learning and applied statistics to extract valuable data insights.
"
Senior Deep Learning / AI Engineer,Warman O'Brien,"Up to £100,000 a year",Manchester•Remote,"
You will be designing and applying Deep Learning Algorithms and models to increase the accuracy, throughput, and reproducibility of genome interpretation.
"
Principal Technology Advisor - AI,Information Commissioner's Office,"£49,549 - £63,200 a year",Wilmslow,"
The ICO’s technology group deals with some of the most complex privacy, data rights, data protection and emerging technology issues that society faces.
"
Machine Learning and AI Engineer,Nigel Frank International Limited,"£45,000 - £60,000 a year",Manchester,"
Create and utilise algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity…
"
Senior DevOps Engineer,Brambles Group,,Manchester,"
Installed, operated, and managed several data science and machine learning frameworks, or developed own data science methodologies.
Job Type: Regular Full-Time.
"
"Senior Manager, Analytics & Data Science",Datatech Analytics,,Manchester,"
Designing and driving an Analytics & Data Science strategy and roadmap to improve the level of analytics capability across Finance based on establishing the…
"
Senior Data Science Engineer,Searchability,"£50,000 - £75,000 a year",Manchester,"
Techniques and toolkits for data cleansing, data processing and data preparation.
Any experience with techniques and toolkits for combining data or analysing…
"
Big Data Scientist,Nexus Recruitment,"£75,000 - £90,000 a year",Manchester,"
Model using advanced statistical/ mathematical models, predict and segment data to hypothesize/ evolve uses cases to monetize data and generate other business…
"
newData Science Senior Manager,JD,,Bury BL9 8RR,"
Provide thought leadership in data science techniques within a big data environment and applying cutting-edge data mining techniques,.
"
Artificial Intelligence Engineer,Nigel Frank International Limited,"£55,000 - £65,000 a year",Manchester•Remote,"
Creating and utilising algorithms and models to mine big data stores, improve models, and clean data for uniformity and accuracy.
"
Machine Learning & Artificial Intelligence Engineer (ML & AI...,ANS,,Manchester,"
Create and utilize algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity…
"
newSolutions Lead - Product,Peak AI,,Manchester M1,"
Experience working as a Data Scientist or other applied “AI” data role is preferable however evidence of working closely with these teams will be considered.
"
Head of Data Science – Manchester - £70-120K,Consult RPM,"£100,000 a year",Manchester,"
The Head of Data Science will play a key roll in growing the business using a plethora of data science skills.
Team Development and management of junior staff.
"
newTechnical Product Marketing Manager,Peak AI,,Manchester M1,"
Experience working with or as a data scientist a plus.
The Technical Product Marketing Manager role is responsible for developing and executing go-to-market…
"
newProduct Manager - Solutions,Peak AI,,Manchester M1,"
Experience working as a Data Scientist or other applied “AI” data role is preferable however evidence of working closely with these teams will be considered.
"
Integrated Care Analytics Services Lead Developer (UK wide),KPMG,,Manchester,"
Advanced analytics including exploiting modern data science techniques like machine learning and applied statistics to extract valuable data insights.
"
Senior Deep Learning / AI Engineer,Warman O'Brien,"Up to £100,000 a year",Manchester•Remote,"
You will be designing and applying Deep Learning Algorithms and models to increase the accuracy, throughput, and reproducibility of genome interpretation.
"
Principal Technology Advisor - AI,Information Commissioner's Office,"£49,549 - £63,200 a year",Wilmslow,"
The ICO’s technology group deals with some of the most complex privacy, data rights, data protection and emerging technology issues that society faces.
"
Machine Learning and AI Engineer,Nigel Frank International Limited,"£45,000 - £60,000 a year",Manchester,"
Create and utilise algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity…
"
Senior DevOps Engineer,Brambles Group,,Manchester,"
Installed, operated, and managed several data science and machine learning frameworks, or developed own data science methodologies.
Job Type: Regular Full-Time.
"
"Senior Manager, Analytics & Data Science",Datatech Analytics,,Manchester,"
Designing and driving an Analytics & Data Science strategy and roadmap to improve the level of analytics capability across Finance based on establishing the…
"
Senior Data Science Engineer,Searchability,"£50,000 - £75,000 a year",Manchester,"
Techniques and toolkits for data cleansing, data processing and data preparation.
Any experience with techniques and toolkits for combining data or analysing…
"
Big Data Scientist,Nexus Recruitment,"£75,000 - £90,000 a year",Manchester,"
Model using advanced statistical/ mathematical models, predict and segment data to hypothesize/ evolve uses cases to monetize data and generate other business…
"
newData Science Senior Manager,JD,,Bury BL9 8RR,"
Provide thought leadership in data science techniques within a big data environment and applying cutting-edge data mining techniques,.
"
Artificial Intelligence Engineer,Nigel Frank International Limited,"£55,000 - £65,000 a year",Manchester•Remote,"
Creating and utilising algorithms and models to mine big data stores, improve models, and clean data for uniformity and accuracy.
"
Machine Learning & Artificial Intelligence Engineer (ML & AI...,ANS,,Manchester,"
Create and utilize algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity…
"
newSolutions Lead - Product,Peak AI,,Manchester M1,"
Experience working as a Data Scientist or other applied “AI” data role is preferable however evidence of working closely with these teams will be considered.
"
Head of Data Science – Manchester - £70-120K,Consult RPM,"£100,000 a year",Manchester,"
The Head of Data Science will play a key roll in growing the business using a plethora of data science skills.
Team Development and management of junior staff.
"
newTechnical Product Marketing Manager,Peak AI,,Manchester M1,"
Experience working with or as a data scientist a plus.
The Technical Product Marketing Manager role is responsible for developing and executing go-to-market…
"
newProduct Manager - Solutions,Peak AI,,Manchester M1,"
Experience working as a Data Scientist or other applied “AI” data role is preferable however evidence of working closely with these teams will be considered.
"
Integrated Care Analytics Services Lead Developer (UK wide),KPMG,,Manchester,"
Advanced analytics including exploiting modern data science techniques like machine learning and applied statistics to extract valuable data insights.
"
Senior Deep Learning / AI Engineer,Warman O'Brien,"Up to £100,000 a year",Manchester•Remote,"
You will be designing and applying Deep Learning Algorithms and models to increase the accuracy, throughput, and reproducibility of genome interpretation.
"
Principal Technology Advisor - AI,Information Commissioner's Office,"£49,549 - £63,200 a year",Wilmslow,"
The ICO’s technology group deals with some of the most complex privacy, data rights, data protection and emerging technology issues that society faces.
"
Machine Learning and AI Engineer,Nigel Frank International Limited,"£45,000 - £60,000 a year",Manchester,"
Create and utilise algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity…
"
Senior DevOps Engineer,Brambles Group,,Manchester,"
Installed, operated, and managed several data science and machine learning frameworks, or developed own data science methodologies.
Job Type: Regular Full-Time.
"
"Senior Manager, Analytics & Data Science",Datatech Analytics,,Manchester,"
Designing and driving an Analytics & Data Science strategy and roadmap to improve the level of analytics capability across Finance based on establishing the…
"
Senior Data Science Engineer,Searchability,"£50,000 - £75,000 a year",Manchester,"
Techniques and toolkits for data cleansing, data processing and data preparation.
Any experience with techniques and toolkits for combining data or analysing…
"
Big Data Scientist,Nexus Recruitment,"£75,000 - £90,000 a year",Manchester,"
Model using advanced statistical/ mathematical models, predict and segment data to hypothesize/ evolve uses cases to monetize data and generate other business…
"
newData Science Senior Manager,JD,,Bury BL9 8RR,"
Provide thought leadership in data science techniques within a big data environment and applying cutting-edge data mining techniques,.
"
Artificial Intelligence Engineer,Nigel Frank International Limited,"£55,000 - £65,000 a year",Manchester•Remote,"
Creating and utilising algorithms and models to mine big data stores, improve models, and clean data for uniformity and accuracy.
"
Machine Learning & Artificial Intelligence Engineer (ML & AI...,ANS,,Manchester,"
Create and utilize algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity…
"
newSolutions Lead - Product,Peak AI,,Manchester M1,"
Experience working as a Data Scientist or other applied “AI” data role is preferable however evidence of working closely with these teams will be considered.
"
Head of Data Science – Manchester - £70-120K,Consult RPM,"£100,000 a year",Manchester,"
The Head of Data Science will play a key roll in growing the business using a plethora of data science skills.
Team Development and management of junior staff.
"
newTechnical Product Marketing Manager,Peak AI,,Manchester M1,"
Experience working with or as a data scientist a plus.
The Technical Product Marketing Manager role is responsible for developing and executing go-to-market…
"
newProduct Manager - Solutions,Peak AI,,Manchester M1,"
Experience working as a Data Scientist or other applied “AI” data role is preferable however evidence of working closely with these teams will be considered.
"
Integrated Care Analytics Services Lead Developer (UK wide),KPMG,,Manchester,"
Advanced analytics including exploiting modern data science techniques like machine learning and applied statistics to extract valuable data insights.
"
Senior Deep Learning / AI Engineer,Warman O'Brien,"Up to £100,000 a year",Manchester•Remote,"
You will be designing and applying Deep Learning Algorithms and models to increase the accuracy, throughput, and reproducibility of genome interpretation.
"
Principal Technology Advisor - AI,Information Commissioner's Office,"£49,549 - £63,200 a year",Wilmslow,"
The ICO’s technology group deals with some of the most complex privacy, data rights, data protection and emerging technology issues that society faces.
"
Machine Learning and AI Engineer,Nigel Frank International Limited,"£45,000 - £60,000 a year",Manchester,"
Create and utilise algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity…
"
Senior DevOps Engineer,Brambles Group,,Manchester,"
Installed, operated, and managed several data science and machine learning frameworks, or developed own data science methodologies.
Job Type: Regular Full-Time.
"
Senior Data Science Engineer,Searchability,"£50,000 - £75,000 a year",Manchester,"
Techniques and toolkits for data cleansing, data processing and data preparation.
Any experience with techniques and toolkits for combining data or analysing…
"
Big Data Scientist,Nexus Recruitment,"£75,000 - £90,000 a year",Manchester,"
Model using advanced statistical/ mathematical models, predict and segment data to hypothesize/ evolve uses cases to monetize data and generate other business…
"
newData Scientist,Lumilinks,"£30,000 - £40,000 a year",United Kingdom•Remote,"
We’ve got massive plans to disrupt the data industry and we are looking for a quick-learning, curious, and creative thinking data scientist and analysts to join…
"
newData Science Senior Manager,JD,,Bury BL9 8RR,"
Provide thought leadership in data science techniques within a big data environment and applying cutting-edge data mining techniques,.
"
Artificial Intelligence Engineer,Nigel Frank International Limited,"£55,000 - £65,000 a year",Manchester•Remote,"
Creating and utilising algorithms and models to mine big data stores, improve models, and clean data for uniformity and accuracy.
"
Machine Learning & Artificial Intelligence Engineer (ML & AI...,ANS,,Manchester,"
Create and utilize algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity…
"
newSolutions Lead - Product,Peak AI,,Manchester M1,"
Connecting data sets from across an organisation to provide predictive insight and recommended actions, the Peak platform directs fast and effective decision…
"
Head of Data Science – Manchester - £70-120K,Consult RPM,"£100,000 a year",Manchester,"
As an experienced Head of Data Science, you will be an expert in machine learning and will have a passion for data science across all areas of data science to…
"
newTechnical Product Marketing Manager,Peak AI,,Manchester M1,"
Experience working with or as a data scientist a plus.
Connecting data sets from across an organisation to provide predictive insight and recommended actions,…
"
newProduct Manager - Solutions,Peak AI,,Manchester M1,"
Connecting data sets from across an organisation to provide predictive insight and recommended actions, the Peak platform directs fast and effective decision…
"
Integrated Care Analytics Services Lead Developer (UK wide),KPMG,,Manchester,"
Advanced analytics including exploiting modern data science techniques like machine learning and applied statistics to extract valuable data insights.
"
Senior Deep Learning / AI Engineer,Warman O'Brien,"Up to £100,000 a year",Manchester•Remote,"
Senior Deep Learning/ AI Engineer - Market Leading Biotech – Remote*.
What is it like to work here?*.
What will you be doing?*.
What you’ll get in return: *.
"
Principal Technology Advisor - AI,Information Commissioner's Office,"£49,549 - £63,200 a year",Wilmslow,"
The ICO’s technology group deals with some of the most complex privacy, data rights, data protection and emerging technology issues that society faces.
"
Machine Learning and AI Engineer,Nigel Frank International Limited,"£45,000 - £60,000 a year",Manchester,"
Create and utilise algorithms and models to mine big data stores, perform data and error analysis to improve models, and clean and validate data for uniformity…
"
